outlet_product_id_,customer_id_,quantity_,date_,unitprice_
973,955,5,10/8/2022,35
1271,7423,2,10/8/2022,45
1271,6424,2,10/8/2022,45
1271,4204,1,10/8/2022,45
1271,874,5,10/8/2022,45
1271,9976,2,10/8/2022,45
1271,2761,3,10/8/2022,45
1271,8089,3,10/8/2022,45
1271,985,1,10/8/2022,45
1271,4648,5,10/8/2022,45
150,9580,1,10/8/2022,45
150,1477,5,10/8/2022,45
150,2121,1,10/8/2022,45
150,2593,4,10/8/2022,45
150,2136,5,10/8/2022,45
47,6333,5,10/8/2022,40
47,2581,3,10/8/2022,40
47,9517,2,10/8/2022,40
47,7085,2,10/8/2022,40
47,671,2,10/8/2022,40
47,703,2,10/8/2022,40
47,3163,2,10/8/2022,40
47,8812,4,10/8/2022,40
47,1525,5,10/8/2022,40
47,5391,5,10/8/2022,40
47,4273,5,10/8/2022,40
47,3151,2,10/8/2022,40
47,6808,1,10/8/2022,40
47,3146,1,10/8/2022,40
47,1867,5,10/8/2022,40
47,9415,5,10/8/2022,40
47,9683,2,10/8/2022,40
47,1447,1,10/8/2022,40
47,603,5,10/8/2022,40
47,6111,3,10/8/2022,40
47,5169,3,10/8/2022,40
47,343,3,10/8/2022,40
47,5375,3,10/8/2022,40
47,3948,4,10/8/2022,40
47,6085,3,10/8/2022,40
47,4488,5,10/8/2022,40
839,3616,3,10/8/2022,35
839,8833,3,10/8/2022,35
839,3505,2,10/8/2022,35
839,8611,2,10/8/2022,35
839,952,1,10/8/2022,35
839,2395,5,10/8/2022,35
839,6724,1,10/8/2022,35
839,7834,1,10/8/2022,35
839,2173,2,10/8/2022,35
839,7834,4,10/8/2022,35
839,4615,3,10/8/2022,35
839,3061,1,10/8/2022,35
839,6613,5,10/8/2022,35
839,2617,5,10/8/2022,35
839,6391,3,10/8/2022,35
839,3283,3,10/8/2022,35
839,4282,2,10/8/2022,35
839,1396,3,10/8/2022,35
839,2839,5,10/8/2022,35
839,5503,2,10/8/2022,35
839,6391,5,10/8/2022,35
839,6169,5,10/8/2022,35
839,8611,5,10/8/2022,35
839,6169,1,10/8/2022,35
839,5503,1,10/8/2022,35
839,5947,3,10/8/2022,35
839,4837,5,10/8/2022,35
839,1174,4,10/8/2022,35
657,7220,1,10/8/2022,25
415,4250,1,10/8/2022,25
415,2918,4,10/8/2022,25
415,7247,3,10/8/2022,25
415,5138,2,10/8/2022,25
415,2141,3,10/8/2022,25
415,8468,5,10/8/2022,25
415,2474,2,10/8/2022,25
415,3806,4,10/8/2022,25
415,2585,2,10/8/2022,25
415,9356,4,10/8/2022,25
415,7802,2,10/8/2022,25
415,7358,1,10/8/2022,25
415,8579,2,10/8/2022,25
415,1031,1,10/8/2022,25
415,4694,5,10/8/2022,25
415,587,5,10/8/2022,25
415,3140,2,10/8/2022,25
415,8579,3,10/8/2022,25
415,2030,1,10/8/2022,25
415,8690,4,10/8/2022,25
415,4139,3,10/8/2022,25
415,3473,5,10/8/2022,25
415,4916,3,10/8/2022,25
415,9134,3,10/8/2022,25
415,476,3,10/8/2022,25
415,9689,4,10/8/2022,25
415,4916,4,10/8/2022,25
415,2141,1,10/8/2022,25
415,5915,2,10/8/2022,25
415,7358,1,10/8/2022,25
415,4805,2,10/8/2022,25
415,3806,4,10/8/2022,25
415,7580,3,10/8/2022,25
415,9467,4,10/8/2022,25
1155,5199,2,10/8/2022,35
1155,4656,3,10/8/2022,35
1155,2326,5,10/8/2022,35
1155,3519,4,10/8/2022,35
1155,2214,5,10/8/2022,35
1155,775,4,10/8/2022,35
1155,6760,1,10/8/2022,35
1155,2212,1,10/8/2022,35
1155,5833,3,10/8/2022,35
1155,1523,4,10/8/2022,35
1155,9313,3,10/8/2022,35
1155,9413,5,10/8/2022,35
768,2908,5,10/8/2022,25
768,5497,3,10/8/2022,25
768,8258,2,10/8/2022,25
768,2020,4,10/8/2022,25
768,5053,5,10/8/2022,25
768,8813,2,10/8/2022,25
768,4159,1,10/8/2022,25
768,5941,4,10/8/2022,25
768,5158,5,10/8/2022,25
768,9812,1,10/8/2022,25
768,6371,4,10/8/2022,25
768,4345,2,10/8/2022,25
768,7933,5,10/8/2022,25
768,1798,3,10/8/2022,25
768,9514,5,10/8/2022,25
768,2686,4,10/8/2022,25
768,8924,3,10/8/2022,25
768,8480,5,10/8/2022,25
768,377,2,10/8/2022,25
768,3463,4,10/8/2022,25
768,2819,2,10/8/2022,25
768,1021,2,10/8/2022,25
768,5407,5,10/8/2022,25
768,1945,3,10/8/2022,25
768,5380,5,10/8/2022,25
768,3235,5,10/8/2022,25
768,6490,3,10/8/2022,25
264,7240,4,10/8/2022,35
264,2800,3,10/8/2022,35
264,8013,3,10/8/2022,35
264,5127,3,10/8/2022,35
264,1686,4,10/8/2022,35
264,5238,5,10/8/2022,35
264,691,5,10/8/2022,35
264,580,2,10/8/2022,35
264,5793,5,10/8/2022,35
264,1908,2,10/8/2022,35
264,243,1,10/8/2022,35
264,4239,4,10/8/2022,35
264,4461,3,10/8/2022,35
264,1690,3,10/8/2022,35
264,5797,1,10/8/2022,35
264,9678,3,10/8/2022,35
264,5575,3,10/8/2022,35
264,7240,5,10/8/2022,35
605,2342,4,10/8/2022,60
605,9115,1,10/8/2022,60
605,3709,3,10/8/2022,60
605,6007,2,10/8/2022,60
605,6895,2,10/8/2022,60
605,4597,2,10/8/2022,60
605,5141,2,10/8/2022,60
605,7789,5,10/8/2022,60
605,9024,2,10/8/2022,60
605,9779,4,10/8/2022,60
605,2148,4,10/8/2022,60
605,7113,4,10/8/2022,60
605,5008,5,10/8/2022,60
605,8808,2,10/8/2022,60
605,2586,3,10/8/2022,60
605,5785,4,10/8/2022,60
605,5707,2,10/8/2022,60
605,231,5,10/8/2022,60
605,5474,4,10/8/2022,60
605,4673,5,10/8/2022,60
605,5252,2,10/8/2022,60
605,823,2,10/8/2022,60
605,1038,4,10/8/2022,60
605,1811,5,10/8/2022,60
605,3341,4,10/8/2022,60
605,1674,3,10/8/2022,60
605,5341,1,10/8/2022,60
605,3143,4,10/8/2022,60
605,2897,1,10/8/2022,60
605,3143,4,10/8/2022,60
605,7254,3,10/8/2022,60
1422,9542,5,10/8/2022,45
1422,8941,3,10/8/2022,45
1422,2659,1,10/8/2022,45
1422,642,1,10/8/2022,45
1422,4752,3,10/8/2022,45
1422,860,4,10/8/2022,45
1422,1994,5,10/8/2022,45
1422,103,4,10/8/2022,45
1422,6210,4,10/8/2022,45
1422,2320,2,10/8/2022,45
1422,8872,1,10/8/2022,45
1422,5990,1,10/8/2022,45
1422,4194,5,10/8/2022,45
1422,2647,5,10/8/2022,45
1422,7850,4,10/8/2022,45
1422,6431,3,10/8/2022,45
1422,5209,4,10/8/2022,45
1422,6871,4,10/8/2022,45
1422,5301,3,10/8/2022,45
1422,4533,3,10/8/2022,45
1422,1880,2,10/8/2022,45
1422,7419,3,10/8/2022,45
1422,1640,3,10/8/2022,45
1422,5326,5,10/8/2022,45
1422,1973,4,10/8/2022,45
1422,3946,5,10/8/2022,45
1422,9714,2,10/8/2022,45
1422,2647,3,10/8/2022,45
1422,1859,4,10/8/2022,45
1422,3883,4,10/8/2022,45
124,1561,3,10/8/2022,45
124,3385,1,10/8/2022,45
124,7195,5,10/8/2022,45
124,3000,5,10/8/2022,45
124,6392,4,10/8/2022,45
124,1414,4,10/8/2022,45
124,5709,5,10/8/2022,45
124,5087,3,10/8/2022,45
124,7111,1,10/8/2022,45
124,5698,2,10/8/2022,45
124,2334,2,10/8/2022,45
124,9372,4,10/8/2022,45
124,4894,5,10/8/2022,45
124,3020,4,10/8/2022,45
124,1450,2,10/8/2022,45
124,8018,2,10/8/2022,45
124,6042,2,10/8/2022,45
124,8139,1,10/8/2022,45
124,2931,4,10/8/2022,45
124,4155,3,10/8/2022,45
124,2285,1,10/8/2022,45
124,8380,4,10/8/2022,45
124,8824,2,10/8/2022,45
124,9964,3,10/8/2022,45
124,1897,4,10/8/2022,45
124,250,5,10/8/2022,45
124,156,2,10/8/2022,45
124,5743,1,10/8/2022,45
124,3728,2,10/8/2022,45
124,5840,4,10/8/2022,45
124,8887,3,10/8/2022,45
124,2270,3,10/8/2022,45
663,7041,3,10/8/2022,50
663,137,2,10/8/2022,50
663,4336,2,10/8/2022,50
663,6220,3,10/8/2022,50
663,6168,2,10/8/2022,50
663,3190,3,10/8/2022,50
663,6131,2,10/8/2022,50
663,7059,1,10/8/2022,50
663,6062,3,10/8/2022,50
663,9056,2,10/8/2022,50
663,2379,3,10/8/2022,50
663,3670,3,10/8/2022,50
663,8615,5,10/8/2022,50
663,7108,5,10/8/2022,50
663,721,1,10/8/2022,50
663,5271,2,10/8/2022,50
663,6556,4,10/8/2022,50
663,4443,1,10/8/2022,50
663,5524,2,10/8/2022,50
663,1747,4,10/8/2022,50
663,3334,2,10/8/2022,50
663,8331,2,10/8/2022,50
663,2036,5,10/8/2022,50
663,3451,1,10/8/2022,50
663,7924,3,10/8/2022,50
663,3951,2,10/8/2022,50
663,6374,4,10/8/2022,50
663,8353,4,10/8/2022,50
1103,6754,3,10/8/2022,45
1103,9655,5,10/8/2022,45
1103,4419,5,10/8/2022,45
1103,7431,4,10/8/2022,45
1103,8316,4,10/8/2022,45
1103,4722,5,10/8/2022,45
1103,6088,5,10/8/2022,45
1103,855,2,10/8/2022,45
891,6155,1,10/8/2022,45
891,4633,3,10/8/2022,45
891,911,4,10/8/2022,45
891,5556,4,10/8/2022,45
891,6612,1,10/8/2022,45
891,8490,2,10/8/2022,45
891,3131,4,10/8/2022,45
891,5997,1,10/8/2022,45
891,313,2,10/8/2022,45
891,5586,3,10/8/2022,45
891,5775,5,10/8/2022,45
891,7503,2,10/8/2022,45
891,7003,4,10/8/2022,45
891,2230,5,10/8/2022,45
891,6281,2,10/8/2022,45
891,248,3,10/8/2022,45
891,5254,1,10/8/2022,45
891,3415,1,10/8/2022,45
891,3367,3,10/8/2022,45
891,6905,2,10/8/2022,45
891,4966,3,10/8/2022,45
891,4333,2,10/8/2022,45
891,8584,3,10/8/2022,45
891,3062,4,10/8/2022,45
532,3704,1,10/8/2022,40
532,1373,2,10/8/2022,40
532,2372,5,10/8/2022,40
532,2483,4,10/8/2022,40
532,4814,4,10/8/2022,40
532,3593,1,10/8/2022,40
532,8588,1,10/8/2022,40
532,7922,2,10/8/2022,40
532,5813,3,10/8/2022,40
532,929,2,10/8/2022,40
532,7256,5,10/8/2022,40
532,6368,5,10/8/2022,40
532,8477,4,10/8/2022,40
532,7034,4,10/8/2022,40
532,9032,3,10/8/2022,40
532,4703,3,10/8/2022,40
532,374,2,10/8/2022,40
532,2594,5,10/8/2022,40
532,7922,1,10/8/2022,40
532,1151,2,10/8/2022,40
532,7811,3,10/8/2022,40
532,3371,1,10/8/2022,40
532,2927,3,10/8/2022,40
532,707,5,10/8/2022,40
532,7034,4,10/8/2022,40
532,9032,1,10/8/2022,40
532,3482,1,10/8/2022,40
532,6035,5,10/8/2022,40
532,7256,1,10/8/2022,40
532,7922,5,10/8/2022,40
497,4443,4,10/8/2022,80
497,176,5,10/8/2022,80
497,2283,1,10/8/2022,80
768,7564,1,10/8/2022,25
768,5261,1,10/8/2022,25
768,5794,5,10/8/2022,25
768,4456,4,10/8/2022,25
768,9154,2,10/8/2022,25
768,3568,4,10/8/2022,25
768,6482,5,10/8/2022,25
768,7231,5,10/8/2022,25
768,1168,2,10/8/2022,25
768,7681,4,10/8/2022,25
768,6295,5,10/8/2022,25
768,44,3,10/8/2022,25
768,5461,4,10/8/2022,25
768,6274,4,10/8/2022,25
768,6926,3,10/8/2022,25
768,6046,4,10/8/2022,25
768,1828,5,10/8/2022,25
768,496,1,10/8/2022,25
768,355,3,10/8/2022,25
768,4741,5,10/8/2022,25
768,8147,1,10/8/2022,25
1307,1324,5,10/8/2022,45
1307,1658,1,10/8/2022,45
1307,5721,4,10/8/2022,45
1307,7646,2,10/8/2022,45
1307,3765,2,10/8/2022,45
1307,3757,3,10/8/2022,45
1307,662,2,10/8/2022,45
1307,2855,2,10/8/2022,45
1307,5212,4,10/8/2022,45
1307,6185,3,10/8/2022,45
1307,5861,5,10/8/2022,45
1307,8633,5,10/8/2022,45
1307,4316,4,10/8/2022,45
1307,5100,4,10/8/2022,45
1307,8181,2,10/8/2022,45
1307,1104,5,10/8/2022,45
1307,1419,2,10/8/2022,45
1307,1547,4,10/8/2022,45
1307,8738,3,10/8/2022,45
1307,8075,4,10/8/2022,45
1307,8092,3,10/8/2022,45
1307,3545,4,10/8/2022,45
1307,768,5,10/8/2022,45
1104,2640,5,10/8/2022,35
1104,8274,1,10/8/2022,35
1104,9211,2,10/8/2022,35
1104,6609,3,10/8/2022,35
1104,2088,1,10/8/2022,35
1104,6436,4,10/8/2022,35
1104,1529,2,10/8/2022,35
1104,5610,2,10/8/2022,35
1104,5967,2,10/8/2022,35
1104,2087,3,10/8/2022,35
1104,3750,3,10/8/2022,35
1104,3276,2,10/8/2022,35
1104,6316,1,10/8/2022,35
1104,4635,4,10/8/2022,35
1104,4057,3,10/8/2022,35
1104,5102,4,10/8/2022,35
1104,8210,1,10/8/2022,35
1104,6987,3,10/8/2022,35
1104,6432,1,10/8/2022,35
1104,2196,1,10/8/2022,35
1104,7742,5,10/8/2022,35
1104,109,1,10/8/2022,35
1104,975,2,10/8/2022,35
1104,300,1,10/8/2022,35
1104,9632,5,10/8/2022,35
1104,3308,1,10/8/2022,35
1104,2502,5,10/8/2022,35
1104,7959,3,10/8/2022,35
1104,505,4,10/8/2022,35
1104,9427,2,10/8/2022,35
1104,1994,4,10/8/2022,35
1104,8300,3,10/8/2022,35
1104,6722,5,10/8/2022,35
1104,6078,3,10/8/2022,35
1104,726,4,10/8/2022,35
82,6575,4,10/8/2022,35
82,8129,1,10/8/2022,35
82,6079,1,10/8/2022,35
82,5156,4,10/8/2022,35
82,5254,1,10/8/2022,35
82,3953,1,10/8/2022,35
82,2223,5,10/8/2022,35
82,8824,3,10/8/2022,35
82,7189,4,10/8/2022,35
82,7924,1,10/8/2022,35
82,7593,3,10/8/2022,35
82,2621,4,10/8/2022,35
82,3333,4,10/8/2022,35
82,3718,1,10/8/2022,35
82,3842,3,10/8/2022,35
82,3637,4,10/8/2022,35
82,1224,5,10/8/2022,35
1187,3968,1,10/8/2022,25
1187,1870,3,10/8/2022,25
1187,7648,2,10/8/2022,25
1187,6943,2,10/8/2022,25
1187,8625,3,10/8/2022,25
1187,1418,4,10/8/2022,25
1187,2096,2,10/8/2022,25
1187,3867,4,10/8/2022,25
1187,645,5,10/8/2022,25
1187,4102,3,10/8/2022,25
1187,3541,5,10/8/2022,25
1187,57,1,10/8/2022,25
301,6795,4,10/8/2022,35
301,6265,3,10/8/2022,35
301,5218,4,10/8/2022,35
301,5121,1,10/8/2022,35
301,4914,1,10/8/2022,35
301,3553,1,10/8/2022,35
301,8244,2,10/8/2022,35
301,5996,5,10/8/2022,35
301,4330,1,10/8/2022,35
301,4233,2,10/8/2022,35
301,3221,2,10/8/2022,35
301,4902,5,10/8/2022,35
1238,9306,2,10/8/2022,35
690,2902,4,10/8/2022,60
690,634,2,10/8/2022,60
690,8341,4,10/8/2022,60
690,6829,5,10/8/2022,60
690,1021,1,10/8/2022,60
690,2278,1,10/8/2022,60
690,9562,5,10/8/2022,60
690,2521,2,10/8/2022,60
690,1243,5,10/8/2022,60
690,1265,3,10/8/2022,60
690,6961,1,10/8/2022,60
690,9562,3,10/8/2022,60
690,163,1,10/8/2022,60
690,7592,1,10/8/2022,60
690,3604,5,10/8/2022,60
690,5491,5,10/8/2022,60
690,412,3,10/8/2022,60
690,79,5,10/8/2022,60
690,7489,3,10/8/2022,60
690,9154,4,10/8/2022,60
690,5705,4,10/8/2022,60
690,3596,4,10/8/2022,60
1049,1495,2,10/8/2022,80
1049,9598,3,10/8/2022,80
1049,710,2,10/8/2022,80
1049,3742,5,10/8/2022,80
1049,9403,5,10/8/2022,80
1049,1855,1,10/8/2022,80
1049,9118,3,10/8/2022,80
1049,7231,5,10/8/2022,80
1049,2236,2,10/8/2022,80
1049,5344,4,10/8/2022,80
1049,2605,5,10/8/2022,80
1049,5824,2,10/8/2022,80
1202,2782,2,10/8/2022,35
1202,2053,2,10/8/2022,35
1202,7003,1,10/8/2022,35
1202,6111,2,10/8/2022,35
1202,6825,2,10/8/2022,35
1202,5005,2,10/8/2022,35
1202,2135,4,10/8/2022,35
1202,5442,2,10/8/2022,35
928,4733,5,10/8/2022,45
928,8174,3,10/8/2022,45
928,9210,3,10/8/2022,45
928,8991,1,10/8/2022,45
928,7064,4,10/8/2022,45
928,7989,4,10/8/2022,45
928,6549,2,10/8/2022,45
928,3105,1,10/8/2022,45
928,7730,1,10/8/2022,45
928,8103,1,10/8/2022,45
928,4218,1,10/8/2022,45
928,9987,3,10/8/2022,45
928,6990,4,10/8/2022,45
928,404,5,10/8/2022,45
928,4440,1,10/8/2022,45
928,6657,1,10/8/2022,45
928,3290,1,10/8/2022,45
928,1332,4,10/8/2022,45
928,3219,5,10/8/2022,45
1310,5319,1,10/8/2022,25
1310,9188,3,10/8/2022,25
1310,4194,1,10/8/2022,25
1310,8081,3,10/8/2022,25
1310,8650,3,10/8/2022,25
1310,8099,1,10/8/2022,25
1310,4756,4,10/8/2022,25
1310,1758,5,10/8/2022,25
1310,7313,3,10/8/2022,25
1310,9856,1,10/8/2022,25
1310,7520,1,10/8/2022,25
1310,7745,1,10/8/2022,25
1310,3874,2,10/8/2022,25
1310,3202,4,10/8/2022,25
318,5131,4,10/8/2022,30
318,9016,3,10/8/2022,30
318,25,3,10/8/2022,30
318,1468,3,10/8/2022,30
318,5353,3,10/8/2022,30
318,4572,1,10/8/2022,30
318,6459,2,10/8/2022,30
318,1135,1,10/8/2022,30
318,8901,4,10/8/2022,30
318,1357,2,10/8/2022,30
318,8013,4,10/8/2022,30
318,8568,5,10/8/2022,30
318,6237,1,10/8/2022,30
318,2241,3,10/8/2022,30
318,5460,2,10/8/2022,30
318,7129,4,10/8/2022,30
318,4683,2,10/8/2022,30
318,2241,4,10/8/2022,30
318,4132,2,10/8/2022,30
318,9127,5,10/8/2022,30
318,1353,1,10/8/2022,30
318,9016,3,10/8/2022,30
318,6015,3,10/8/2022,30
318,3355,3,10/8/2022,30
318,6903,1,10/8/2022,30
318,6574,2,10/8/2022,30
318,2019,2,10/8/2022,30
318,4572,3,10/8/2022,30
318,1912,2,10/8/2022,30
318,2241,4,10/8/2022,30
318,1801,1,10/8/2022,30
318,3577,5,10/8/2022,30
318,358,4,10/8/2022,30
318,8905,2,10/8/2022,30
318,4465,5,10/8/2022,30
1247,3028,3,10/8/2022,45
1247,9366,4,10/8/2022,45
1247,8034,3,10/8/2022,45
1247,5490,4,10/8/2022,45
1247,939,2,10/8/2022,45
1247,5470,5,10/8/2022,45
1247,7266,1,10/8/2022,45
1247,6566,3,10/8/2022,45
1247,6813,5,10/8/2022,45
1247,5123,2,10/8/2022,45
1247,142,2,10/8/2022,45
1247,7787,2,10/8/2022,45
1247,8376,2,10/8/2022,45
1247,7232,4,10/8/2022,45
1247,9688,2,10/8/2022,45
1247,3680,2,10/8/2022,45
1247,2595,4,10/8/2022,45
1247,1605,2,10/8/2022,45
1247,4149,5,10/8/2022,45
1247,8786,2,10/8/2022,45
1247,9042,5,10/8/2022,45
1247,5925,4,10/8/2022,45
1247,9674,2,10/8/2022,45
1247,2315,2,10/8/2022,45
1247,4360,5,10/8/2022,45
1247,4269,5,10/8/2022,45
1247,6267,2,10/8/2022,45
98,8999,1,10/8/2022,80
98,2450,4,10/8/2022,80
98,119,5,10/8/2022,80
98,1118,3,10/8/2022,80
1344,1883,3,10/8/2022,45
1344,8382,3,10/8/2022,45
1344,3985,4,10/8/2022,45
1344,6528,2,10/8/2022,45
1344,8081,4,10/8/2022,45
1344,3751,4,10/8/2022,45
1344,7083,3,10/8/2022,45
1344,7941,4,10/8/2022,45
1344,6758,2,10/8/2022,45
1344,5639,1,10/8/2022,45
1344,5652,5,10/8/2022,45
1344,9986,4,10/8/2022,45
1344,2526,2,10/8/2022,45
1344,9052,5,10/8/2022,45
1344,8163,5,10/8/2022,45
1344,5437,5,10/8/2022,45
1344,9746,4,10/8/2022,45
1344,1330,2,10/8/2022,45
1344,4316,2,10/8/2022,45
1344,1097,1,10/8/2022,45
1344,1167,4,10/8/2022,45
1344,2078,2,10/8/2022,45
1344,8741,1,10/8/2022,45
1344,2535,3,10/8/2022,45
1344,5657,3,10/8/2022,45
1344,310,4,10/8/2022,45
722,2534,3,10/8/2022,35
722,8927,2,10/8/2022,35
722,4836,3,10/8/2022,35
722,5920,5,10/8/2022,35
722,9815,4,10/8/2022,35
722,6710,2,10/8/2022,35
722,4006,3,10/8/2022,35
722,2892,5,10/8/2022,35
722,6222,5,10/8/2022,35
722,2008,4,10/8/2022,35
722,3921,3,10/8/2022,35
722,1368,4,10/8/2022,35
722,7221,3,10/8/2022,35
722,711,5,10/8/2022,35
722,5354,4,10/8/2022,35
722,1564,5,10/8/2022,35
722,9194,2,10/8/2022,35
722,5040,2,10/8/2022,35
722,2621,1,10/8/2022,35
722,8962,4,10/8/2022,35
722,7887,3,10/8/2022,35
1434,3662,5,10/8/2022,45
1434,2108,3,10/8/2022,45
1434,8435,5,10/8/2022,45
1434,6437,4,10/8/2022,45
1434,3884,3,10/8/2022,45
1434,6437,1,10/8/2022,45
1434,6548,1,10/8/2022,45
1434,5216,1,10/8/2022,45
1434,3440,3,10/8/2022,45
1434,5771,3,10/8/2022,45
1434,1220,4,10/8/2022,45
1434,8990,4,10/8/2022,45
1434,4106,2,10/8/2022,45
1434,9989,2,10/8/2022,45
1434,9767,5,10/8/2022,45
1434,1220,5,10/8/2022,45
1434,3995,2,10/8/2022,45
1434,9545,1,10/8/2022,45
1434,6770,5,10/8/2022,45
1434,6215,5,10/8/2022,45
1434,9323,4,10/8/2022,45
1434,1331,4,10/8/2022,45
1434,4772,1,10/8/2022,45
1434,1664,1,10/8/2022,45
1434,3551,5,10/8/2022,45
1434,9545,4,10/8/2022,45
803,9100,3,10/8/2022,35
803,7969,4,10/8/2022,35
803,2199,5,10/8/2022,35
803,9542,2,10/8/2022,35
803,9848,1,10/8/2022,35
803,2414,1,10/8/2022,35
803,199,4,10/8/2022,35
803,3302,4,10/8/2022,35
803,2947,3,10/8/2022,35
803,5517,3,10/8/2022,35
803,7969,4,10/8/2022,35
803,5749,5,10/8/2022,35
803,9318,1,10/8/2022,35
803,9200,4,10/8/2022,35
803,3979,3,10/8/2022,35
803,8307,3,10/8/2022,35
803,8430,2,10/8/2022,35
803,4279,1,10/8/2022,35
803,8878,4,10/8/2022,35
803,80,4,10/8/2022,35
803,2990,4,10/8/2022,35
803,6495,2,10/8/2022,35
803,4306,2,10/8/2022,35
803,838,5,10/8/2022,35
803,6720,3,10/8/2022,35
821,951,1,10/8/2022,35
821,2258,1,10/8/2022,35
821,578,3,10/8/2022,35
821,5021,3,10/8/2022,35
821,92,5,10/8/2022,35
821,6556,2,10/8/2022,35
821,8774,4,10/8/2022,35
821,3840,3,10/8/2022,35
821,9001,4,10/8/2022,35
821,3755,2,10/8/2022,35
821,1497,4,10/8/2022,35
821,7503,4,10/8/2022,35
712,5810,3,10/8/2022,45
712,5524,3,10/8/2022,45
712,7111,1,10/8/2022,45
712,6599,5,10/8/2022,45
712,6529,2,10/8/2022,45
712,3052,5,10/8/2022,45
712,509,3,10/8/2022,45
712,1937,1,10/8/2022,45
712,7058,3,10/8/2022,45
712,6703,5,10/8/2022,45
712,3556,3,10/8/2022,45
712,2224,4,10/8/2022,45
712,603,3,10/8/2022,45
712,5382,1,10/8/2022,45
712,3145,2,10/8/2022,45
712,5778,3,10/8/2022,45
712,6920,3,10/8/2022,45
712,196,5,10/8/2022,45
712,5775,3,10/8/2022,45
1395,8826,3,10/8/2022,30
1395,9429,4,10/8/2022,30
1395,1171,4,10/8/2022,30
694,928,2,10/8/2022,35
694,1594,3,10/8/2022,35
694,4807,3,10/8/2022,35
694,3142,2,10/8/2022,35
694,9018,4,10/8/2022,35
694,3716,3,10/8/2022,35
694,7477,4,10/8/2022,35
694,5029,1,10/8/2022,35
694,7893,2,10/8/2022,35
694,9684,2,10/8/2022,35
694,484,2,10/8/2022,35
694,7699,1,10/8/2022,35
694,7712,1,10/8/2022,35
694,145,1,10/8/2022,35
694,2802,3,10/8/2022,35
694,4826,2,10/8/2022,35
694,8463,4,10/8/2022,35
694,5257,4,10/8/2022,35
694,9475,1,10/8/2022,35
694,456,2,10/8/2022,35
694,7915,2,10/8/2022,35
694,3253,1,10/8/2022,35
694,8711,3,10/8/2022,35
694,8463,3,10/8/2022,35
656,5835,2,10/8/2022,40
656,7633,1,10/8/2022,40
656,6641,1,10/8/2022,40
656,7664,4,10/8/2022,40
656,7040,3,10/8/2022,40
656,9804,5,10/8/2022,40
656,3422,1,10/8/2022,40
656,7330,5,10/8/2022,40
656,5058,2,10/8/2022,40
656,6999,5,10/8/2022,40
656,4616,1,10/8/2022,40
656,8575,4,10/8/2022,40
656,3310,3,10/8/2022,40
656,2177,4,10/8/2022,40
656,227,4,10/8/2022,40
656,9551,5,10/8/2022,40
656,3225,5,10/8/2022,40
656,6575,4,10/8/2022,40
656,7336,3,10/8/2022,40
656,2719,1,10/8/2022,40
656,6223,4,10/8/2022,40
656,4241,3,10/8/2022,40
656,5227,5,10/8/2022,40
656,1268,1,10/8/2022,40
602,255,4,10/8/2022,80
602,6138,3,10/8/2022,80
602,3036,3,10/8/2022,80
602,705,1,10/8/2022,80
602,5892,5,10/8/2022,80
602,9468,5,10/8/2022,80
602,157,3,10/8/2022,80
602,1378,5,10/8/2022,80
602,1365,5,10/8/2022,80
602,7816,3,10/8/2022,80
602,1563,4,10/8/2022,80
602,2588,3,10/8/2022,80
602,6005,3,10/8/2022,80
602,4251,3,10/8/2022,80
602,907,1,10/8/2022,80
602,9585,1,10/8/2022,80
602,6471,5,10/8/2022,80
602,1711,1,10/8/2022,80
602,7900,1,10/8/2022,80
602,6810,5,10/8/2022,80
602,1256,4,10/8/2022,80
602,3585,5,10/8/2022,80
602,2588,4,10/8/2022,80
602,8704,3,10/8/2022,80
602,5250,5,10/8/2022,80
602,6449,2,10/8/2022,80
602,2588,5,10/8/2022,80
602,5014,5,10/8/2022,80
206,6704,3,10/8/2022,45
206,4165,3,10/8/2022,45
206,3382,2,10/8/2022,45
206,9820,4,10/8/2022,45
206,4684,5,10/8/2022,45
206,7717,1,10/8/2022,45
206,3721,2,10/8/2022,45
206,8938,1,10/8/2022,45
206,8563,5,10/8/2022,45
206,7231,3,10/8/2022,45
206,7370,4,10/8/2022,45
206,2908,2,10/8/2022,45
206,4387,4,10/8/2022,45
206,5719,2,10/8/2022,45
206,6349,4,10/8/2022,45
206,9235,2,10/8/2022,45
749,8101,5,10/8/2022,35
749,1085,1,10/8/2022,35
749,6056,4,10/8/2022,35
749,5877,2,10/8/2022,35
749,209,4,10/8/2022,35
749,5095,2,10/8/2022,35
749,8637,2,10/8/2022,35
749,1725,2,10/8/2022,35
749,7739,1,10/8/2022,35
749,3423,5,10/8/2022,35
749,9965,3,10/8/2022,35
749,2943,3,10/8/2022,35
749,416,5,10/8/2022,35
749,538,4,10/8/2022,35
749,2751,3,10/8/2022,35
749,746,3,10/8/2022,35
749,1439,2,10/8/2022,35
749,1882,4,10/8/2022,35
749,90,3,10/8/2022,35
1044,3574,1,10/8/2022,35
1044,5380,5,10/8/2022,35
1044,9368,5,10/8/2022,35
1044,4048,1,10/8/2022,35
1044,6482,1,10/8/2022,35
1044,1051,5,10/8/2022,35
1044,3715,3,10/8/2022,35
1044,1606,3,10/8/2022,35
628,7265,3,10/8/2022,45
628,2778,3,10/8/2022,45
